"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"08.10.2021 08:00 - 08.10.2021 08:15","0","833"
"08.10.2021 08:15 - 08.10.2021 08:30","0","832"
"08.10.2021 08:30 - 08.10.2021 08:45","0","832"
"08.10.2021 08:45 - 08.10.2021 09:00","0","829"
"08.10.2021 09:00 - 08.10.2021 09:15","0","816"
"08.10.2021 09:15 - 08.10.2021 09:30","0","813"
"08.10.2021 09:30 - 08.10.2021 09:45","0","812"
"08.10.2021 09:45 - 08.10.2021 10:00","0","816"
"08.10.2021 10:00 - 08.10.2021 10:15","0","829"
"08.10.2021 10:15 - 08.10.2021 10:30","0","833"
"08.10.2021 10:30 - 08.10.2021 10:45","0","832"
"08.10.2021 10:45 - 08.10.2021 11:00","0","835"
"08.10.2021 11:00 - 08.10.2021 11:15","0","841"
"08.10.2021 11:15 - 08.10.2021 11:30","0","843"
"08.10.2021 11:30 - 08.10.2021 11:45","0","843"
"08.10.2021 11:45 - 08.10.2021 12:00","0","843"
"08.10.2021 12:00 - 08.10.2021 12:15","0","843"
"08.10.2021 12:15 - 08.10.2021 12:30","0","843"
"08.10.2021 12:30 - 08.10.2021 12:45","0","843"
"08.10.2021 12:45 - 08.10.2021 13:00","0","844"
"08.10.2021 13:00 - 08.10.2021 13:15","0","851"
"08.10.2021 13:15 - 08.10.2021 13:30","0","852"
"08.10.2021 13:30 - 08.10.2021 13:45","0","853"
"08.10.2021 13:45 - 08.10.2021 14:00","0","856"
"08.10.2021 14:00 - 08.10.2021 14:15","0","869"
"08.10.2021 14:15 - 08.10.2021 14:30","0","873"
"08.10.2021 14:30 - 08.10.2021 14:45","0","873"
"08.10.2021 14:45 - 08.10.2021 15:00","0","875"
"08.10.2021 15:00 - 08.10.2021 15:15","0","881"
"08.10.2021 15:15 - 08.10.2021 15:30","0","883"
"08.10.2021 15:30 - 08.10.2021 15:45","0","883"
"08.10.2021 15:45 - 08.10.2021 16:00","0","883"
"08.10.2021 16:00 - 08.10.2021 16:15","0","883"
"08.10.2021 16:15 - 08.10.2021 16:30","0","883"
"08.10.2021 16:30 - 08.10.2021 16:45","0","883"
"08.10.2021 16:45 - 08.10.2021 17:00","0","933"
"08.10.2021 17:00 - 08.10.2021 17:15","0","1134"
"08.10.2021 17:15 - 08.10.2021 17:30","0","1184"
"08.10.2021 17:30 - 08.10.2021 17:45","0","1184"
"08.10.2021 17:45 - 08.10.2021 18:00","0","1206"
"08.10.2021 18:00 - 08.10.2021 18:15","0","1292"
"08.10.2021 18:15 - 08.10.2021 18:30","0","1314"
"08.10.2021 18:30 - 08.10.2021 18:45","0","1314"
"08.10.2021 18:45 - 08.10.2021 19:00","0","1314"
"08.10.2021 19:00 - 08.10.2021 19:15","0","1314"
"08.10.2021 19:15 - 08.10.2021 19:30","0","1314"
"08.10.2021 19:30 - 08.10.2021 19:45","0","1314"
"08.10.2021 19:45 - 08.10.2021 20:00","0","1326"
"08.10.2021 20:00 - 08.10.2021 20:15","0","1373"
"08.10.2021 20:15 - 08.10.2021 20:30","0","1384"
"08.10.2021 20:30 - 08.10.2021 20:45","0","1384"
"08.10.2021 20:45 - 08.10.2021 21:00","0","1358"
"08.10.2021 21:00 - 08.10.2021 21:15","0","1251"
"08.10.2021 21:15 - 08.10.2021 21:30","0","1224"
"08.10.2021 21:30 - 08.10.2021 21:45","0","1224"
"08.10.2021 21:45 - 08.10.2021 22:00","0","1232"
"08.10.2021 22:00 - 08.10.2021 22:15","0","1266"
"08.10.2021 22:15 - 08.10.2021 22:30","0","1274"
"08.10.2021 22:30 - 08.10.2021 22:45","0","1274"
"08.10.2021 22:45 - 08.10.2021 23:00","0","1282"
"08.10.2021 23:00 - 08.10.2021 23:15","0","1316"
"08.10.2021 23:15 - 08.10.2021 23:30","0","1324"
"08.10.2021 23:30 - 08.10.2021 23:45","0","1324"
"08.10.2021 23:45 - 09.10.2021 00:00","0","1311"
"09.10.2021 00:00 - 09.10.2021 00:15","0","1257"
"09.10.2021 00:15 - 09.10.2021 00:30","0","1244"
"09.10.2021 00:30 - 09.10.2021 00:45","0","1244"
"09.10.2021 00:45 - 09.10.2021 01:00","0","1202"
"09.10.2021 01:00 - 09.10.2021 01:15","0","1033"
"09.10.2021 01:15 - 09.10.2021 01:30","0","991"
"09.10.2021 01:30 - 09.10.2021 01:45","0","991"
"09.10.2021 01:45 - 09.10.2021 02:00","0","1008"
"09.10.2021 02:00 - 09.10.2021 02:15","0","1078"
"09.10.2021 02:15 - 09.10.2021 02:30","0","1095"
"09.10.2021 02:30 - 09.10.2021 02:45","0","1096"
"09.10.2021 02:45 - 09.10.2021 03:00","0","1116"
"09.10.2021 03:00 - 09.10.2021 03:15","0","1202"
"09.10.2021 03:15 - 09.10.2021 03:30","0","1224"
"09.10.2021 03:30 - 09.10.2021 03:45","0","1224"
"09.10.2021 03:45 - 09.10.2021 04:00","0","1229"
"09.10.2021 04:00 - 09.10.2021 04:15","0","1249"
"09.10.2021 04:15 - 09.10.2021 04:30","0","1254"
"09.10.2021 04:30 - 09.10.2021 04:45","0","1254"
"09.10.2021 04:45 - 09.10.2021 05:00","0","1259"
"09.10.2021 05:00 - 09.10.2021 05:15","0","1279"
"09.10.2021 05:15 - 09.10.2021 05:30","0","1284"
"09.10.2021 05:30 - 09.10.2021 05:45","0","1284"
"09.10.2021 05:45 - 09.10.2021 06:00","0","1280"
"09.10.2021 06:00 - 09.10.2021 06:15","0","1267"
"09.10.2021 06:15 - 09.10.2021 06:30","0","1264"
"09.10.2021 06:30 - 09.10.2021 06:45","0","1264"
"09.10.2021 06:45 - 09.10.2021 07:00","0","1259"
"09.10.2021 07:00 - 09.10.2021 07:15","0","1239"
"09.10.2021 07:15 - 09.10.2021 07:30","0","1234"
"09.10.2021 07:30 - 09.10.2021 07:45","0","1234"
"09.10.2021 07:45 - 09.10.2021 08:00","0","1232"
"09.10.2021 08:00 - 09.10.2021 08:15","0","1226"
"09.10.2021 08:15 - 09.10.2021 08:30","0","1224"
"09.10.2021 08:30 - 09.10.2021 08:45","0","1224"
"09.10.2021 08:45 - 09.10.2021 09:00","0","1174"
"09.10.2021 09:00 - 09.10.2021 09:15","0","974"
"09.10.2021 09:15 - 09.10.2021 09:30","0","924"
"09.10.2021 09:30 - 09.10.2021 09:45","0","924"
"09.10.2021 09:45 - 09.10.2021 10:00","0","874"
"09.10.2021 10:00 - 09.10.2021 10:15","0","673"
"09.10.2021 10:15 - 09.10.2021 10:30","0","622"
"09.10.2021 10:30 - 09.10.2021 10:45","0","622"
"09.10.2021 10:45 - 09.10.2021 11:00","0","572"
"09.10.2021 11:00 - 09.10.2021 11:15","0","372"
"09.10.2021 11:15 - 09.10.2021 11:30","0","322"
"09.10.2021 11:30 - 09.10.2021 11:45","0","322"
"09.10.2021 11:45 - 09.10.2021 12:00","0","272"
"09.10.2021 12:00 - 09.10.2021 12:15","0","71"
"09.10.2021 12:15 - 09.10.2021 12:30","0","22"
"09.10.2021 12:30 - 09.10.2021 12:45","0","22"
"09.10.2021 12:45 - 09.10.2021 13:00","0","8"
"09.10.2021 13:00 - 09.10.2021 13:15","54","0"
"09.10.2021 13:15 - 09.10.2021 13:30","70","0"
"09.10.2021 13:30 - 09.10.2021 13:45","70","0"
"09.10.2021 13:45 - 09.10.2021 14:00","20","0"
"09.10.2021 14:00 - 09.10.2021 14:15","0","181"
"09.10.2021 14:15 - 09.10.2021 14:30","0","231"
"09.10.2021 14:30 - 09.10.2021 14:45","0","231"
"09.10.2021 14:45 - 09.10.2021 15:00","0","281"
"09.10.2021 15:00 - 09.10.2021 15:15","0","481"
"09.10.2021 15:15 - 09.10.2021 15:30","0","531"
"09.10.2021 15:30 - 09.10.2021 15:45","0","531"
"09.10.2021 15:45 - 09.10.2021 16:00","0","581"
"09.10.2021 16:00 - 09.10.2021 16:15","0","782"
"09.10.2021 16:15 - 09.10.2021 16:30","0","832"
"09.10.2021 16:30 - 09.10.2021 16:45","0","833"
"09.10.2021 16:45 - 09.10.2021 17:00","0","883"
"09.10.2021 17:00 - 09.10.2021 17:15","0","1083"
"09.10.2021 17:15 - 09.10.2021 17:30","0","1134"
"09.10.2021 17:30 - 09.10.2021 17:45","0","1134"
"09.10.2021 17:45 - 09.10.2021 18:00","0","1139"
"09.10.2021 18:00 - 09.10.2021 18:15","0","1159"
"09.10.2021 18:15 - 09.10.2021 18:30","0","1164"
"09.10.2021 18:30 - 09.10.2021 18:45","0","1164"
"09.10.2021 18:45 - 09.10.2021 19:00","0","1157"
"09.10.2021 19:00 - 09.10.2021 19:15","0","1130"
"09.10.2021 19:15 - 09.10.2021 19:30","0","1124"
"09.10.2021 19:30 - 09.10.2021 19:45","0","1124"
"09.10.2021 19:45 - 09.10.2021 20:00","0","1120"
"09.10.2021 20:00 - 09.10.2021 20:15","0","1107"
"09.10.2021 20:15 - 09.10.2021 20:30","0","1103"
"09.10.2021 20:30 - 09.10.2021 20:45","0","1103"
"09.10.2021 20:45 - 09.10.2021 21:00","0","1077"
"09.10.2021 21:00 - 09.10.2021 21:15","0","970"
"09.10.2021 21:15 - 09.10.2021 21:30","0","943"
"09.10.2021 21:30 - 09.10.2021 21:45","0","943"
"09.10.2021 21:45 - 09.10.2021 22:00","0","913"
"09.10.2021 22:00 - 09.10.2021 22:15","0","792"
"09.10.2021 22:15 - 09.10.2021 22:30","0","762"
"09.10.2021 22:30 - 09.10.2021 22:45","0","762"
"09.10.2021 22:45 - 09.10.2021 23:00","0","750"
"09.10.2021 23:00 - 09.10.2021 23:15","0","700"
"09.10.2021 23:15 - 09.10.2021 23:30","0","689"
"09.10.2021 23:30 - 09.10.2021 23:45","0","689"
"09.10.2021 23:45 - 10.10.2021 00:00","0","725"
"10.10.2021 00:00 - 10.10.2021 00:15","0","871"
"10.10.2021 00:15 - 10.10.2021 00:30","0","906"
"10.10.2021 00:30 - 10.10.2021 00:45","0","908"
"10.10.2021 00:45 - 10.10.2021 01:00","0","954"
"10.10.2021 01:00 - 10.10.2021 01:15","0","1140"
"10.10.2021 01:15 - 10.10.2021 01:30","0","1187"
"10.10.2021 01:30 - 10.10.2021 01:45","0","1186"
"10.10.2021 01:45 - 10.10.2021 02:00","0","1171"
"10.10.2021 02:00 - 10.10.2021 02:15","0","1108"
"10.10.2021 02:15 - 10.10.2021 02:30","0","1091"
"10.10.2021 02:30 - 10.10.2021 02:45","0","1091"
"10.10.2021 02:45 - 10.10.2021 03:00","0","1130"
"10.10.2021 03:00 - 10.10.2021 03:15","0","1285"
"10.10.2021 03:15 - 10.10.2021 03:30","0","1324"
"10.10.2021 03:30 - 10.10.2021 03:45","0","1324"
"10.10.2021 03:45 - 10.10.2021 04:00","0","1324"
"10.10.2021 04:00 - 10.10.2021 04:15","0","1324"
"10.10.2021 04:15 - 10.10.2021 04:30","0","1324"
"10.10.2021 04:30 - 10.10.2021 04:45","0","1324"
"10.10.2021 04:45 - 10.10.2021 05:00","0","1326"
"10.10.2021 05:00 - 10.10.2021 05:15","0","1336"
"10.10.2021 05:15 - 10.10.2021 05:30","0","1339"
"10.10.2021 05:30 - 10.10.2021 05:45","0","1339"
"10.10.2021 05:45 - 10.10.2021 06:00","0","1344"
"10.10.2021 06:00 - 10.10.2021 06:15","0","1367"
"10.10.2021 06:15 - 10.10.2021 06:30","0","1372"
"10.10.2021 06:30 - 10.10.2021 06:45","0","1372"
"10.10.2021 06:45 - 10.10.2021 07:00","0","1374"
"10.10.2021 07:00 - 10.10.2021 07:15","0","1382"
"10.10.2021 07:15 - 10.10.2021 07:30","0","1384"
"10.10.2021 07:30 - 10.10.2021 07:45","0","1384"
"10.10.2021 07:45 - 10.10.2021 08:00","0","1384"
"10.10.2021 08:00 - 10.10.2021 08:15","0","1384"
"10.10.2021 08:15 - 10.10.2021 08:30","0","1384"
"10.10.2021 08:30 - 10.10.2021 08:45","0","1384"
"10.10.2021 08:45 - 10.10.2021 09:00","0","1347"
"10.10.2021 09:00 - 10.10.2021 09:15","0","1197"
"10.10.2021 09:15 - 10.10.2021 09:30","0","1159"
"10.10.2021 09:30 - 10.10.2021 09:45","0","1158"
"10.10.2021 09:45 - 10.10.2021 10:00","0","1110"
"10.10.2021 10:00 - 10.10.2021 10:15","0","913"
"10.10.2021 10:15 - 10.10.2021 10:30","0","864"
"10.10.2021 10:30 - 10.10.2021 10:45","0","864"
"10.10.2021 10:45 - 10.10.2021 11:00","0","814"
"10.10.2021 11:00 - 10.10.2021 11:15","0","613"
"10.10.2021 11:15 - 10.10.2021 11:30","0","562"
"10.10.2021 11:30 - 10.10.2021 11:45","0","562"
"10.10.2021 11:45 - 10.10.2021 12:00","0","512"
"10.10.2021 12:00 - 10.10.2021 12:15","0","312"
"10.10.2021 12:15 - 10.10.2021 12:30","0","262"
"10.10.2021 12:30 - 10.10.2021 12:45","0","262"
"10.10.2021 12:45 - 10.10.2021 13:00","0","212"
"10.10.2021 13:00 - 10.10.2021 13:15","0","12"
"10.10.2021 13:15 - 10.10.2021 13:30","39","0"
"10.10.2021 13:30 - 10.10.2021 13:45","39","0"
"10.10.2021 13:45 - 10.10.2021 14:00","2","0"
"10.10.2021 14:00 - 10.10.2021 14:15","0","146"
"10.10.2021 14:15 - 10.10.2021 14:30","0","184"
"10.10.2021 14:30 - 10.10.2021 14:45","0","184"
"10.10.2021 14:45 - 10.10.2021 15:00","0","234"
"10.10.2021 15:00 - 10.10.2021 15:15","0","434"
"10.10.2021 15:15 - 10.10.2021 15:30","0","484"
"10.10.2021 15:30 - 10.10.2021 15:45","0","484"
"10.10.2021 15:45 - 10.10.2021 16:00","0","534"
"10.10.2021 16:00 - 10.10.2021 16:15","0","735"
"10.10.2021 16:15 - 10.10.2021 16:30","0","785"
"10.10.2021 16:30 - 10.10.2021 16:45","0","785"
"10.10.2021 16:45 - 10.10.2021 17:00","0","835"
"10.10.2021 17:00 - 10.10.2021 17:15","0","1036"
"10.10.2021 17:15 - 10.10.2021 17:30","0","1086"
"10.10.2021 17:30 - 10.10.2021 17:45","0","1086"
"10.10.2021 17:45 - 10.10.2021 18:00","0","1101"
"10.10.2021 18:00 - 10.10.2021 18:15","0","1159"
"10.10.2021 18:15 - 10.10.2021 18:30","0","1174"
"10.10.2021 18:30 - 10.10.2021 18:45","0","1174"
"10.10.2021 18:45 - 10.10.2021 19:00","0","1157"
"10.10.2021 19:00 - 10.10.2021 19:15","0","1090"
"10.10.2021 19:15 - 10.10.2021 19:30","0","1073"
"10.10.2021 19:30 - 10.10.2021 19:45","0","1073"
"10.10.2021 19:45 - 10.10.2021 20:00","0","1057"
"10.10.2021 20:00 - 10.10.2021 20:15","0","990"
"10.10.2021 20:15 - 10.10.2021 20:30","0","973"
"10.10.2021 20:30 - 10.10.2021 20:45","0","973"
"10.10.2021 20:45 - 10.10.2021 21:00","0","965"
"10.10.2021 21:00 - 10.10.2021 21:15","0","932"
"10.10.2021 21:15 - 10.10.2021 21:30","0","923"
"10.10.2021 21:30 - 10.10.2021 21:45","0","923"
"10.10.2021 21:45 - 10.10.2021 22:00","0","908"
"10.10.2021 22:00 - 10.10.2021 22:15","0","848"
"10.10.2021 22:15 - 10.10.2021 22:30","0","833"
"10.10.2021 22:30 - 10.10.2021 22:45","0","832"
"10.10.2021 22:45 - 10.10.2021 23:00","0","838"
"10.10.2021 23:00 - 10.10.2021 23:15","0","858"
"10.10.2021 23:15 - 10.10.2021 23:30","0","863"
"10.10.2021 23:30 - 10.10.2021 23:45","0","863"
"10.10.2021 23:45 - 11.10.2021 00:00","0","851"
"11.10.2021 00:00 - 11.10.2021 00:15","0","804"
"11.10.2021 00:15 - 11.10.2021 00:30","0","792"
"11.10.2021 00:30 - 11.10.2021 00:45","0","792"
"11.10.2021 00:45 - 11.10.2021 01:00","0","802"
"11.10.2021 01:00 - 11.10.2021 01:15","0","843"
"11.10.2021 01:15 - 11.10.2021 01:30","0","853"
"11.10.2021 01:30 - 11.10.2021 01:45","0","852"
"11.10.2021 01:45 - 11.10.2021 02:00","0","840"
"11.10.2021 02:00 - 11.10.2021 02:15","0","786"
"11.10.2021 02:15 - 11.10.2021 02:30","0","772"
"11.10.2021 02:30 - 11.10.2021 02:45","0","772"
"11.10.2021 02:45 - 11.10.2021 03:00","0","755"
"11.10.2021 03:00 - 11.10.2021 03:15","0","687"
"11.10.2021 03:15 - 11.10.2021 03:30","0","670"
"11.10.2021 03:30 - 11.10.2021 03:45","0","670"
"11.10.2021 03:45 - 11.10.2021 04:00","0","658"
"11.10.2021 04:00 - 11.10.2021 04:15","0","612"
"11.10.2021 04:15 - 11.10.2021 04:30","0","601"
"11.10.2021 04:30 - 11.10.2021 04:45","0","601"
"11.10.2021 04:45 - 11.10.2021 05:00","0","588"
"11.10.2021 05:00 - 11.10.2021 05:15","0","534"
"11.10.2021 05:15 - 11.10.2021 05:30","0","521"
"11.10.2021 05:30 - 11.10.2021 05:45","0","521"
"11.10.2021 05:45 - 11.10.2021 06:00","0","498"
"11.10.2021 06:00 - 11.10.2021 06:15","0","404"
"11.10.2021 06:15 - 11.10.2021 06:30","0","381"
"11.10.2021 06:30 - 11.10.2021 06:45","0","381"
"11.10.2021 06:45 - 11.10.2021 07:00","0","360"
"11.10.2021 07:00 - 11.10.2021 07:15","0","273"
"11.10.2021 07:15 - 11.10.2021 07:30","0","251"
"11.10.2021 07:30 - 11.10.2021 07:45","0","251"
"11.10.2021 07:45 - 11.10.2021 08:00","0","257"
"11.10.2021 08:00 - 11.10.2021 08:15","0","284"
"11.10.2021 08:15 - 11.10.2021 08:30","0","291"
"11.10.2021 08:30 - 11.10.2021 08:45","0","291"
"11.10.2021 08:45 - 11.10.2021 09:00","0","289"
"11.10.2021 09:00 - 11.10.2021 09:15","0","283"
"11.10.2021 09:15 - 11.10.2021 09:30","0","281"
"11.10.2021 09:30 - 11.10.2021 09:45","0","281"
"11.10.2021 09:45 - 11.10.2021 10:00","0","283"
"11.10.2021 10:00 - 11.10.2021 10:15","0","289"
"11.10.2021 10:15 - 11.10.2021 10:30","0","291"
"11.10.2021 10:30 - 11.10.2021 10:45","0","291"
"11.10.2021 10:45 - 11.10.2021 11:00","0","291"
"11.10.2021 11:00 - 11.10.2021 11:15","0","291"
"11.10.2021 11:15 - 11.10.2021 11:30","0","291"
"11.10.2021 11:30 - 11.10.2021 11:45","0","291"
"11.10.2021 11:45 - 11.10.2021 12:00","0","291"
"11.10.2021 12:00 - 11.10.2021 12:15","0","291"
"11.10.2021 12:15 - 11.10.2021 12:30","0","291"
"11.10.2021 12:30 - 11.10.2021 12:45","0","291"
"11.10.2021 12:45 - 11.10.2021 13:00","0","291"
"11.10.2021 13:00 - 11.10.2021 13:15","0","291"
"11.10.2021 13:15 - 11.10.2021 13:30","0","291"
"11.10.2021 13:30 - 11.10.2021 13:45","0","291"
"11.10.2021 13:45 - 11.10.2021 14:00","0","277"
"11.10.2021 14:00 - 11.10.2021 14:15","0","224"
"11.10.2021 14:15 - 11.10.2021 14:30","0","211"
"11.10.2021 14:30 - 11.10.2021 14:45","0","211"
"11.10.2021 14:45 - 11.10.2021 15:00","0","204"
"11.10.2021 15:00 - 11.10.2021 15:15","0","177"
"11.10.2021 15:15 - 11.10.2021 15:30","0","171"
"11.10.2021 15:30 - 11.10.2021 15:45","0","171"
"11.10.2021 15:45 - 11.10.2021 16:00","0","176"
"11.10.2021 16:00 - 11.10.2021 16:15","0","196"
"11.10.2021 16:15 - 11.10.2021 16:30","0","201"
"11.10.2021 16:30 - 11.10.2021 16:45","0","201"
"11.10.2021 16:45 - 11.10.2021 17:00","0","211"
"11.10.2021 17:00 - 11.10.2021 17:15","0","251"
"11.10.2021 17:15 - 11.10.2021 17:30","0","261"
"11.10.2021 17:30 - 11.10.2021 17:45","0","261"
"11.10.2021 17:45 - 11.10.2021 18:00","0","276"
"11.10.2021 18:00 - 11.10.2021 18:15","0","336"
"11.10.2021 18:15 - 11.10.2021 18:30","0","351"
"11.10.2021 18:30 - 11.10.2021 18:45","0","351"
"11.10.2021 18:45 - 11.10.2021 19:00","0","344"
"11.10.2021 19:00 - 11.10.2021 19:15","0","318"
"11.10.2021 19:15 - 11.10.2021 19:30","0","311"
"11.10.2021 19:30 - 11.10.2021 19:45","0","311"
"11.10.2021 19:45 - 11.10.2021 20:00","0","301"
"11.10.2021 20:00 - 11.10.2021 20:15","0","261"
"11.10.2021 20:15 - 11.10.2021 20:30","0","251"
"11.10.2021 20:30 - 11.10.2021 20:45","0","251"
"11.10.2021 20:45 - 11.10.2021 21:00","0","247"
"11.10.2021 21:00 - 11.10.2021 21:15","0","234"
"11.10.2021 21:15 - 11.10.2021 21:30","0","231"
"11.10.2021 21:30 - 11.10.2021 21:45","0","231"
"11.10.2021 21:45 - 11.10.2021 22:00","0","223"
"11.10.2021 22:00 - 11.10.2021 22:15","0","189"
"11.10.2021 22:15 - 11.10.2021 22:30","0","181"
"11.10.2021 22:30 - 11.10.2021 22:45","0","181"
"11.10.2021 22:45 - 11.10.2021 23:00","0","181"
"11.10.2021 23:00 - 11.10.2021 23:15","0","181"
"11.10.2021 23:15 - 11.10.2021 23:30","0","181"
"11.10.2021 23:30 - 11.10.2021 23:45","0","181"
"11.10.2021 23:45 - 12.10.2021 00:00","0","181"
"12.10.2021 00:00 - 12.10.2021 00:15","0","181"
"12.10.2021 00:15 - 12.10.2021 00:30","0","181"
"12.10.2021 00:30 - 12.10.2021 00:45","0","181"
"12.10.2021 00:45 - 12.10.2021 01:00","0","150"
"12.10.2021 01:00 - 12.10.2021 01:15","0","28"
"12.10.2021 01:15 - 12.10.2021 01:30","0","0"
"12.10.2021 01:30 - 12.10.2021 01:45","0","0"
"12.10.2021 01:45 - 12.10.2021 02:00","53","0"
"12.10.2021 02:00 - 12.10.2021 02:15","254","0"
"12.10.2021 02:15 - 12.10.2021 02:30","304","0"
"12.10.2021 02:30 - 12.10.2021 02:45","305","0"
"12.10.2021 02:45 - 12.10.2021 03:00","276","0"
"12.10.2021 03:00 - 12.10.2021 03:15","159","0"
"12.10.2021 03:15 - 12.10.2021 03:30","130","0"
"12.10.2021 03:30 - 12.10.2021 03:45","130","0"
"12.10.2021 03:45 - 12.10.2021 04:00","106","0"
"12.10.2021 04:00 - 12.10.2021 04:15","9","0"
"12.10.2021 04:15 - 12.10.2021 04:30","0","15"
"12.10.2021 04:30 - 12.10.2021 04:45","0","16"
"12.10.2021 04:45 - 12.10.2021 05:00","0","43"
"12.10.2021 05:00 - 12.10.2021 05:15","0","153"
"12.10.2021 05:15 - 12.10.2021 05:30","0","181"
"12.10.2021 05:30 - 12.10.2021 05:45","0","181"
"12.10.2021 05:45 - 12.10.2021 06:00","0","202"
"12.10.2021 06:00 - 12.10.2021 06:15","0","289"
"12.10.2021 06:15 - 12.10.2021 06:30","0","311"
"12.10.2021 06:30 - 12.10.2021 06:45","0","311"
"12.10.2021 06:45 - 12.10.2021 07:00","0","306"
"12.10.2021 07:00 - 12.10.2021 07:15","0","286"
"12.10.2021 07:15 - 12.10.2021 07:30","0","281"
"12.10.2021 07:30 - 12.10.2021 07:45","0","281"
"12.10.2021 07:45 - 12.10.2021 08:00","0","284"
"12.10.2021 08:00 - 12.10.2021 08:15","0","298"
"12.10.2021 08:15 - 12.10.2021 08:30","0","301"
"12.10.2021 08:30 - 12.10.2021 08:45","0","301"
"12.10.2021 08:45 - 12.10.2021 09:00","0","301"
"12.10.2021 09:00 - 12.10.2021 09:15","0","301"
"12.10.2021 09:15 - 12.10.2021 09:30","0","301"
"12.10.2021 09:30 - 12.10.2021 09:45","0","301"
"12.10.2021 09:45 - 12.10.2021 10:00","0","301"
"12.10.2021 10:00 - 12.10.2021 10:15","0","301"
"12.10.2021 10:15 - 12.10.2021 10:30","0","301"
"12.10.2021 10:30 - 12.10.2021 10:45","0","301"
"12.10.2021 10:45 - 12.10.2021 11:00","0","299"
"12.10.2021 11:00 - 12.10.2021 11:15","0","293"
"12.10.2021 11:15 - 12.10.2021 11:30","0","291"
"12.10.2021 11:30 - 12.10.2021 11:45","0","291"
"12.10.2021 11:45 - 12.10.2021 12:00","0","283"
"12.10.2021 12:00 - 12.10.2021 12:15","0","249"
"12.10.2021 12:15 - 12.10.2021 12:30","0","241"
"12.10.2021 12:30 - 12.10.2021 12:45","0","241"
"12.10.2021 12:45 - 12.10.2021 13:00","0","236"
"12.10.2021 13:00 - 12.10.2021 13:15","0","216"
"12.10.2021 13:15 - 12.10.2021 13:30","0","211"
"12.10.2021 13:30 - 12.10.2021 13:45","0","211"
"12.10.2021 13:45 - 12.10.2021 14:00","0","206"
"12.10.2021 14:00 - 12.10.2021 14:15","0","186"
"12.10.2021 14:15 - 12.10.2021 14:30","0","181"
"12.10.2021 14:30 - 12.10.2021 14:45","0","181"
"12.10.2021 14:45 - 12.10.2021 15:00","0","189"
"12.10.2021 15:00 - 12.10.2021 15:15","0","223"
"12.10.2021 15:15 - 12.10.2021 15:30","0","231"
"12.10.2021 15:30 - 12.10.2021 15:45","0","231"
"12.10.2021 15:45 - 12.10.2021 16:00","0","239"
"12.10.2021 16:00 - 12.10.2021 16:15","0","273"
"12.10.2021 16:15 - 12.10.2021 16:30","0","281"
"12.10.2021 16:30 - 12.10.2021 16:45","0","281"
"12.10.2021 16:45 - 12.10.2021 17:00","0","313"
"12.10.2021 17:00 - 12.10.2021 17:15","0","440"
"12.10.2021 17:15 - 12.10.2021 17:30","0","471"
"12.10.2021 17:30 - 12.10.2021 17:45","0","471"
"12.10.2021 17:45 - 12.10.2021 18:00","0","464"
"12.10.2021 18:00 - 12.10.2021 18:15","0","438"
"12.10.2021 18:15 - 12.10.2021 18:30","0","431"
"12.10.2021 18:30 - 12.10.2021 18:45","0","431"
"12.10.2021 18:45 - 12.10.2021 19:00","0","434"
"12.10.2021 19:00 - 12.10.2021 19:15","0","448"
"12.10.2021 19:15 - 12.10.2021 19:30","0","451"
"12.10.2021 19:30 - 12.10.2021 19:45","0","451"
"12.10.2021 19:45 - 12.10.2021 20:00","0","475"
"12.10.2021 20:00 - 12.10.2021 20:15","0","568"
"12.10.2021 20:15 - 12.10.2021 20:30","0","591"
"12.10.2021 20:30 - 12.10.2021 20:45","0","591"
"12.10.2021 20:45 - 12.10.2021 21:00","0","615"
"12.10.2021 21:00 - 12.10.2021 21:15","0","708"
"12.10.2021 21:15 - 12.10.2021 21:30","0","732"
"12.10.2021 21:30 - 12.10.2021 21:45","0","732"
"12.10.2021 21:45 - 12.10.2021 22:00","0","737"
"12.10.2021 22:00 - 12.10.2021 22:15","0","757"
"12.10.2021 22:15 - 12.10.2021 22:30","0","762"
"12.10.2021 22:30 - 12.10.2021 22:45","0","762"
"12.10.2021 22:45 - 12.10.2021 23:00","0","766"
"12.10.2021 23:00 - 12.10.2021 23:15","0","779"
"12.10.2021 23:15 - 12.10.2021 23:30","0","782"
"12.10.2021 23:30 - 12.10.2021 23:45","0","782"
"12.10.2021 23:45 - 13.10.2021 00:00","0","809"
"13.10.2021 00:00 - 13.10.2021 00:15","0","916"
"13.10.2021 00:15 - 13.10.2021 00:30","0","943"
"13.10.2021 00:30 - 13.10.2021 00:45","0","943"
"13.10.2021 00:45 - 13.10.2021 01:00","0","935"
"13.10.2021 01:00 - 13.10.2021 01:15","0","901"
"13.10.2021 01:15 - 13.10.2021 01:30","0","893"
"13.10.2021 01:30 - 13.10.2021 01:45","0","893"
"13.10.2021 01:45 - 13.10.2021 02:00","0","875"
"13.10.2021 02:00 - 13.10.2021 02:15","0","801"
"13.10.2021 02:15 - 13.10.2021 02:30","0","782"
"13.10.2021 02:30 - 13.10.2021 02:45","0","782"
"13.10.2021 02:45 - 13.10.2021 03:00","0","762"
