"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Norway (NO)","05.03.2021 05:00 - 05.03.2021 06:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1016","","998","17273","n/e","n/e","0","21","n/e","19","n/e","702"
"Norway (NO)","05.03.2021 06:00 - 05.03.2021 07:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1356","","998","19016","n/e","n/e","0","25","n/e","17","n/e","579"
"Norway (NO)","05.03.2021 07:00 - 05.03.2021 08:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1484","","1003","20036","n/e","n/e","0","27","n/e","18","n/e","590"
"Norway (NO)","05.03.2021 08:00 - 05.03.2021 09:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1518","","999","20219","n/e","n/e","0","29","n/e","17","n/e","513"
"Norway (NO)","05.03.2021 09:00 - 05.03.2021 10:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","1540","","991","20979","n/e","n/e","0","27","n/e","17","n/e","555"
"Norway (NO)","05.03.2021 10:00 - 05.03.2021 11:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1609","","990","20941","n/e","n/e","0","29","n/e","17","n/e","653"
"Norway (NO)","05.03.2021 11:00 - 05.03.2021 12:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1546","","993","20725","n/e","n/e","0","23","n/e","16","n/e","831"
"Norway (NO)","05.03.2021 12:00 - 05.03.2021 13:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1463","","998","20453","n/e","n/e","0","23","n/e","14","n/e","1075"
"Norway (NO)","05.03.2021 13:00 - 05.03.2021 14:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1281","","998","19933","n/e","n/e","0","27","n/e","15","n/e","1227"
"Norway (NO)","05.03.2021 14:00 - 05.03.2021 15:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1269","","994","19457","n/e","n/e","0","29","n/e","15","n/e","1334"
"Norway (NO)","05.03.2021 15:00 - 05.03.2021 16:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1234","","1000","19074","n/e","n/e","0","29","n/e","15","n/e","1493"
"Norway (NO)","05.03.2021 16:00 - 05.03.2021 17:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1298","","1002","19228","n/e","n/e","0","27","n/e","16","n/e","1553"
"Norway (NO)","05.03.2021 17:00 - 05.03.2021 18:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1347","","998","19330","n/e","n/e","0","20","n/e","15","n/e","1579"
"Norway (NO)","05.03.2021 18:00 - 05.03.2021 19:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1387","","994","19608","n/e","n/e","0","25","n/e","14","n/e","1530"
"Norway (NO)","05.03.2021 19:00 - 05.03.2021 20:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1403","","993","19250","n/e","n/e","0","19","n/e","15","n/e","1548"
"Norway (NO)","05.03.2021 20:00 - 05.03.2021 21:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1161","","990","18138","n/e","n/e","0","24","n/e","16","n/e","1592"
"Norway (NO)","05.03.2021 21:00 - 05.03.2021 22:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","916","","989","17017","n/e","n/e","0","22","n/e","16","n/e","1795"
"Norway (NO)","05.03.2021 22:00 - 05.03.2021 23:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","756","","984","15732","n/e","n/e","0","21","n/e","16","n/e","1959"
"Norway (NO)","05.03.2021 23:00 - 06.03.2021 00:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","583","","976","14718","n/e","n/e","0","30","n/e","19","n/e","2148"
"Norway (NO)","06.03.2021 00:00 - 06.03.2021 01:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","774","","944","14279","n/e","n/e","0","25","n/e","22","n/e","2242"
"Norway (NO)","06.03.2021 01:00 - 06.03.2021 02:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","655","","934","14016","n/e","n/e","0","24","n/e","26","n/e","2402"
"Norway (NO)","06.03.2021 02:00 - 06.03.2021 03:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","657","","930","13672","n/e","n/e","0","24","n/e","33","n/e","2482"
"Norway (NO)","06.03.2021 03:00 - 06.03.2021 04:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","507","","930","13483","n/e","n/e","0","18","n/e","32","n/e","2290"
"Norway (NO)","06.03.2021 04:00 - 06.03.2021 05:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","567","","932","13642","n/e","n/e","0","27","n/e","32","n/e","2206"
"Norway (NO)","06.03.2021 05:00 - 06.03.2021 06:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","573","","929","13524","n/e","n/e","0","28","n/e","34","n/e","2160"
"Norway (NO)","06.03.2021 06:00 - 06.03.2021 07:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","574","","925","13587","n/e","n/e","0","27","n/e","21","n/e","2277"
"Norway (NO)","06.03.2021 07:00 - 06.03.2021 08:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","537","","924","13867","n/e","n/e","0","30","n/e","21","n/e","2521"
"Norway (NO)","06.03.2021 08:00 - 06.03.2021 09:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","586","","925","14390","n/e","n/e","0","30","n/e","24","n/e","2564"
"Norway (NO)","06.03.2021 09:00 - 06.03.2021 10:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","585","","934","14452","n/e","n/e","0","30","n/e","24","n/e","2465"
"Norway (NO)","06.03.2021 10:00 - 06.03.2021 11:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","588","","940","13994","n/e","n/e","0","34","n/e","32","n/e","2522"
"Norway (NO)","06.03.2021 11:00 - 06.03.2021 12:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","509","","919","13478","n/e","n/e","0","33","n/e","34","n/e","2406"
"Norway (NO)","06.03.2021 12:00 - 06.03.2021 13:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","386","","920","12841","n/e","n/e","0","33","n/e","34","n/e","2394"
"Norway (NO)","06.03.2021 13:00 - 06.03.2021 14:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","381","","927","12779","n/e","n/e","0","31","n/e","34","n/e","2419"
"Norway (NO)","06.03.2021 14:00 - 06.03.2021 15:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","309","","914","12515","n/e","n/e","0","32","n/e","35","n/e","2601"
"Norway (NO)","06.03.2021 15:00 - 06.03.2021 16:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","299","","913","12409","n/e","n/e","0","32","n/e","34","n/e","2654"
"Norway (NO)","06.03.2021 16:00 - 06.03.2021 17:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","328","","922","12395","n/e","n/e","0","33","n/e","29","n/e","2712"
"Norway (NO)","06.03.2021 17:00 - 06.03.2021 18:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","382","","934","13486","n/e","n/e","0","26","n/e","29","n/e","2703"
"Norway (NO)","06.03.2021 18:00 - 06.03.2021 19:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","430","","940","13838","n/e","n/e","0","30","n/e","29","n/e","2630"
"Norway (NO)","06.03.2021 19:00 - 06.03.2021 20:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","444","","944","13091","n/e","n/e","0","31","n/e","29","n/e","2729"
"Norway (NO)","06.03.2021 20:00 - 06.03.2021 21:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","344","","927","11902","n/e","n/e","0","28","n/e","33","n/e","2808"
"Norway (NO)","06.03.2021 21:00 - 06.03.2021 22:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","371","","922","11408","n/e","n/e","0","29","n/e","29","n/e","2751"
"Norway (NO)","06.03.2021 22:00 - 06.03.2021 23:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","356","","924","11158","n/e","n/e","0","31","n/e","28","n/e","2661"
"Norway (NO)","06.03.2021 23:00 - 07.03.2021 00:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","333","","901","10799","n/e","n/e","0","29","n/e","28","n/e","2594"
"Norway (NO)","07.03.2021 00:00 - 07.03.2021 01:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","261","","895","9906","n/e","n/e","0","32","n/e","29","n/e","2420"
"Norway (NO)","07.03.2021 01:00 - 07.03.2021 02:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","264","","903","9655","n/e","n/e","0","30","n/e","29","n/e","2428"
"Norway (NO)","07.03.2021 02:00 - 07.03.2021 03:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","264","","905","9667","n/e","n/e","0","32","n/e","29","n/e","2467"
"Norway (NO)","07.03.2021 03:00 - 07.03.2021 04:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","263","","901","9659","n/e","n/e","0","32","n/e","29","n/e","2384"
"Norway (NO)","07.03.2021 04:00 - 07.03.2021 05:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","260","","903","9956","n/e","n/e","0","31","n/e","29","n/e","2287"
"Norway (NO)","07.03.2021 05:00 - 07.03.2021 06:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","263","","905","10354","n/e","n/e","0","34","n/e","29","n/e","2005"
"Norway (NO)","07.03.2021 06:00 - 07.03.2021 07:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","267","","904","10798","n/e","n/e","0","31","n/e","29","n/e","1801"
"Norway (NO)","07.03.2021 07:00 - 07.03.2021 08:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","281","","898","11119","n/e","n/e","0","35","n/e","28","n/e","1504"
"Norway (NO)","07.03.2021 08:00 - 07.03.2021 09:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","364","","903","12082","n/e","n/e","0","31","n/e","28","n/e","1003"
"Norway (NO)","07.03.2021 09:00 - 07.03.2021 10:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","491","","913","12950","n/e","n/e","0","31","n/e","29","n/e","737"
"Norway (NO)","07.03.2021 10:00 - 07.03.2021 11:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","473","","920","12648","n/e","n/e","0","31","n/e","31","n/e","748"
"Norway (NO)","07.03.2021 11:00 - 07.03.2021 12:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","488","","918","12925","n/e","n/e","0","30","n/e","30","n/e","909"
"Norway (NO)","07.03.2021 12:00 - 07.03.2021 13:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","511","","917","12800","n/e","n/e","0","31","n/e","30","n/e","1004"
"Norway (NO)","07.03.2021 13:00 - 07.03.2021 14:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","448","","908","12044","n/e","n/e","0","30","n/e","28","n/e","788"
"Norway (NO)","07.03.2021 14:00 - 07.03.2021 15:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","396","","917","12589","n/e","n/e","0","33","n/e","29","n/e","603"
"Norway (NO)","07.03.2021 15:00 - 07.03.2021 16:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","675","","913","13341","n/e","n/e","0","34","n/e","22","n/e","632"
"Norway (NO)","07.03.2021 16:00 - 07.03.2021 17:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","900","","906","14577","n/e","n/e","0","35","n/e","23","n/e","472"
"Norway (NO)","07.03.2021 17:00 - 07.03.2021 18:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","956","","905","16038","n/e","n/e","0","29","n/e","23","n/e","371"
"Norway (NO)","07.03.2021 18:00 - 07.03.2021 19:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1150","","913","17358","n/e","n/e","0","28","n/e","21","n/e","431"
"Norway (NO)","07.03.2021 19:00 - 07.03.2021 20:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1117","","911","17691","n/e","n/e","0","37","n/e","24","n/e","401"
"Norway (NO)","07.03.2021 20:00 - 07.03.2021 21:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1112","","903","17269","n/e","n/e","0","31","n/e","22","n/e","360"
"Norway (NO)","07.03.2021 21:00 - 07.03.2021 22:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","993","","897","17327","n/e","n/e","0","28","n/e","21","n/e","329"
"Norway (NO)","07.03.2021 22:00 - 07.03.2021 23:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","1079","","903","17094","n/e","n/e","0","31","n/e","27","n/e","291"
"Norway (NO)","07.03.2021 23:00 - 08.03.2021 00:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","1078","","896","16805","n/e","n/e","0","29","n/e","26","n/e","338"
"Norway (NO)","08.03.2021 00:00 - 08.03.2021 01:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1107","","903","16310","n/e","n/e","0","30","n/e","19","n/e","469"
"Norway (NO)","08.03.2021 01:00 - 08.03.2021 02:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1111","","897","16085","n/e","n/e","0","29","n/e","19","n/e","452"
"Norway (NO)","08.03.2021 02:00 - 08.03.2021 03:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","1034","","895","16293","n/e","n/e","0","31","n/e","24","n/e","506"
"Norway (NO)","08.03.2021 03:00 - 08.03.2021 04:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","1054","","896","16542","n/e","n/e","0","34","n/e","19","n/e","623"
"Norway (NO)","08.03.2021 04:00 - 08.03.2021 05:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","1204","","901","16812","n/e","n/e","0","32","n/e","22","n/e","690"
"Norway (NO)","08.03.2021 05:00 - 08.03.2021 06:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","1362","","894","18025","n/e","n/e","0","37","n/e","19","n/e","759"
"Norway (NO)","08.03.2021 06:00 - 08.03.2021 07:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","1507","","886","19644","n/e","n/e","0","34","n/e","20","n/e","862"
"Norway (NO)","08.03.2021 07:00 - 08.03.2021 08:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","1592","","879","20678","n/e","n/e","0","37","n/e","17","n/e","918"
"Norway (NO)","08.03.2021 08:00 - 08.03.2021 09:00 (CET/CEST)","n/e","n/e","n/e","109","n/e","n/e","n/e","n/e","n/e","1639","","892","20649","n/e","n/e","0","33","n/e","15","n/e","903"
"Norway (NO)","08.03.2021 09:00 - 08.03.2021 10:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","1655","","919","20381","n/e","n/e","0","32","n/e","15","n/e","894"
"Norway (NO)","08.03.2021 10:00 - 08.03.2021 11:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","1657","","921","20147","n/e","n/e","0","32","n/e","19","n/e","988"
"Norway (NO)","08.03.2021 11:00 - 08.03.2021 12:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","1648","","927","19707","n/e","n/e","0","34","n/e","19","n/e","1120"
"Norway (NO)","08.03.2021 12:00 - 08.03.2021 13:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","1592","","933","19458","n/e","n/e","0","27","n/e","20","n/e","1276"
"Norway (NO)","08.03.2021 13:00 - 08.03.2021 14:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1541","","923","19513","n/e","n/e","0","33","n/e","16","n/e","1338"
"Norway (NO)","08.03.2021 14:00 - 08.03.2021 15:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","1558","","920","19310","n/e","n/e","0","35","n/e","15","n/e","1367"
"Norway (NO)","08.03.2021 15:00 - 08.03.2021 16:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","1526","","919","19208","n/e","n/e","0","32","n/e","15","n/e","1390"
"Norway (NO)","08.03.2021 16:00 - 08.03.2021 17:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1531","","922","19204","n/e","n/e","0","34","n/e","15","n/e","1297"
"Norway (NO)","08.03.2021 17:00 - 08.03.2021 18:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1587","","921","19448","n/e","n/e","0","34","n/e","16","n/e","1299"
"Norway (NO)","08.03.2021 18:00 - 08.03.2021 19:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1636","","915","19658","n/e","n/e","0","34","n/e","18","n/e","1244"
"Norway (NO)","08.03.2021 19:00 - 08.03.2021 20:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1609","","915","19526","n/e","n/e","0","36","n/e","18","n/e","1179"
"Norway (NO)","08.03.2021 20:00 - 08.03.2021 21:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","1635","","912","19622","n/e","n/e","0","34","n/e","15","n/e","995"
"Norway (NO)","08.03.2021 21:00 - 08.03.2021 22:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","1592","","902","19487","n/e","n/e","0","37","n/e","15","n/e","1010"
"Norway (NO)","08.03.2021 22:00 - 08.03.2021 23:00 (CET/CEST)","n/e","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e","1309","","895","18706","n/e","n/e","0","33","n/e","17","n/e","974"
"Norway (NO)","08.03.2021 23:00 - 09.03.2021 00:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","1190","","891","17310","n/e","n/e","0","34","n/e","17","n/e","889"
"Norway (NO)","09.03.2021 00:00 - 09.03.2021 01:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","1215","","865","17193","n/e","n/e","0","34","n/e","20","n/e","710"
"Norway (NO)","09.03.2021 01:00 - 09.03.2021 02:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1208","","860","17130","n/e","n/e","0","33","n/e","25","n/e","595"
"Norway (NO)","09.03.2021 02:00 - 09.03.2021 03:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1194","","860","16950","n/e","n/e","0","35","n/e","24","n/e","496"
"Norway (NO)","09.03.2021 03:00 - 09.03.2021 04:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1208","","862","17055","n/e","n/e","0","34","n/e","23","n/e","501"
"Norway (NO)","09.03.2021 04:00 - 09.03.2021 05:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1222","","860","17428","n/e","n/e","0","35","n/e","20","n/e","512"
"Norway (NO)","09.03.2021 05:00 - 09.03.2021 06:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1273","","867","18448","n/e","n/e","0","33","n/e","15","n/e","530"
"Norway (NO)","09.03.2021 06:00 - 09.03.2021 07:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1527","","874","20074","n/e","n/e","0","34","n/e","16","n/e","519"
"Norway (NO)","09.03.2021 07:00 - 09.03.2021 08:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1637","","884","20706","n/e","n/e","0","34","n/e","15","n/e","491"
"Norway (NO)","09.03.2021 08:00 - 09.03.2021 09:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","1640","","875","20896","n/e","n/e","0","37","n/e","16","n/e","509"
"Norway (NO)","09.03.2021 09:00 - 09.03.2021 10:00 (CET/CEST)","n/e","n/e","n/e","111","n/e","n/e","n/e","n/e","n/e","1680","","869","20804","n/e","n/e","0","39","n/e","16","n/e","497"
"Norway (NO)","09.03.2021 10:00 - 09.03.2021 11:00 (CET/CEST)","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","n/e","1662","","873","20346","n/e","n/e","0","34","n/e","19","n/e","497"
"Norway (NO)","09.03.2021 11:00 - 09.03.2021 12:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1636","","880","20153","n/e","n/e","0","33","n/e","16","n/e","521"
"Norway (NO)","09.03.2021 12:00 - 09.03.2021 13:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1566","","880","20011","n/e","n/e","0","34","n/e","15","n/e","534"
"Norway (NO)","09.03.2021 13:00 - 09.03.2021 14:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1593","","882","20028","n/e","n/e","0","34","n/e","16","n/e","585"
"Norway (NO)","09.03.2021 14:00 - 09.03.2021 15:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1670","","874","20167","n/e","n/e","0","33","n/e","15","n/e","646"
"Norway (NO)","09.03.2021 15:00 - 09.03.2021 16:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","1685","","880","20191","n/e","n/e","0","32","n/e","19","n/e","717"
"Norway (NO)","09.03.2021 16:00 - 09.03.2021 17:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","1673","","886","20089","n/e","n/e","0","35","n/e","20","n/e","773"
"Norway (NO)","09.03.2021 17:00 - 09.03.2021 18:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","1554","","890","20102","n/e","n/e","0","33","n/e","17","n/e","889"
"Norway (NO)","09.03.2021 18:00 - 09.03.2021 19:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1550","","885","20043","n/e","n/e","0","23","n/e","16","n/e","1023"
"Norway (NO)","09.03.2021 19:00 - 09.03.2021 20:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","1523","","894","19182","n/e","n/e","0","35","n/e","17","n/e","1250"
"Norway (NO)","09.03.2021 20:00 - 09.03.2021 21:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","1542","","888","19304","n/e","n/e","0","36","n/e","15","n/e","1525"
"Norway (NO)","09.03.2021 21:00 - 09.03.2021 22:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","1472","","886","18731","n/e","n/e","0","34","n/e","15","n/e","1782"
"Norway (NO)","09.03.2021 22:00 - 09.03.2021 23:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1226","","880","17564","n/e","n/e","0","33","n/e","15","n/e","2071"
"Norway (NO)","09.03.2021 23:00 - 10.03.2021 00:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","1093","","871","16214","n/e","n/e","0","35","n/e","15","n/e","2216"
"Norway (NO)","10.03.2021 00:00 - 10.03.2021 01:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","936","","894","15678","n/e","n/e","0","27","n/e","16","n/e","2294"
"Norway (NO)","10.03.2021 01:00 - 10.03.2021 02:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","904","","899","14995","n/e","n/e","0","29","n/e","20","n/e","2368"
"Norway (NO)","10.03.2021 02:00 - 10.03.2021 03:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","893","","896","14874","n/e","n/e","0","35","n/e","20","n/e","2425"
"Norway (NO)","10.03.2021 03:00 - 10.03.2021 04:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","882","","901","14733","n/e","n/e","0","35","n/e","20","n/e","2468"
"Norway (NO)","10.03.2021 04:00 - 10.03.2021 05:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","891","","909","14980","n/e","n/e","0","34","n/e","19","n/e","2467"
"Norway (NO)","10.03.2021 05:00 - 10.03.2021 06:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","987","","897","15764","n/e","n/e","0","34","n/e","19","n/e","2477"
"Norway (NO)","10.03.2021 06:00 - 10.03.2021 07:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1196","","898","17489","n/e","n/e","0","35","n/e","18","n/e","2430"
