"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","24.02.2023 10:00 - 24.02.2023 11:00 (CET/CEST)","737","n/e","n/e","405","524","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","391","134","1909","2409"
"Denmark (DK)","24.02.2023 11:00 - 24.02.2023 12:00 (CET/CEST)","727","n/e","n/e","405","565","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","516","129","1921","2495"
"Denmark (DK)","24.02.2023 12:00 - 24.02.2023 13:00 (CET/CEST)","747","n/e","n/e","377","651","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","642","133","1970","2520"
"Denmark (DK)","24.02.2023 13:00 - 24.02.2023 14:00 (CET/CEST)","717","n/e","n/e","353","674","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","718","129","1961","2631"
"Denmark (DK)","24.02.2023 14:00 - 24.02.2023 15:00 (CET/CEST)","707","n/e","n/e","273","573","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","578","109","1923","2775"
"Denmark (DK)","24.02.2023 15:00 - 24.02.2023 16:00 (CET/CEST)","718","n/e","n/e","295","640","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","329","109","1907","2842"
"Denmark (DK)","24.02.2023 16:00 - 24.02.2023 17:00 (CET/CEST)","647","n/e","n/e","338","632","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","152","110","1688","2948"
"Denmark (DK)","24.02.2023 17:00 - 24.02.2023 18:00 (CET/CEST)","560","n/e","n/e","381","771","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","112","1625","3041"
"Denmark (DK)","24.02.2023 18:00 - 24.02.2023 19:00 (CET/CEST)","567","n/e","n/e","370","763","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","113","1359","3060"
"Denmark (DK)","24.02.2023 19:00 - 24.02.2023 20:00 (CET/CEST)","744","n/e","n/e","326","857","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","115","1321","3170"
"Denmark (DK)","24.02.2023 20:00 - 24.02.2023 21:00 (CET/CEST)","603","n/e","n/e","301","788","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","118","1478","3224"
"Denmark (DK)","24.02.2023 21:00 - 24.02.2023 22:00 (CET/CEST)","593","n/e","n/e","275","626","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","112","1529","3075"
"Denmark (DK)","24.02.2023 22:00 - 24.02.2023 23:00 (CET/CEST)","543","n/e","n/e","265","519","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","111","1617","3008"
"Denmark (DK)","24.02.2023 23:00 - 25.02.2023 00:00 (CET/CEST)","500","n/e","n/e","239","477","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","111","1775","2927"
"Denmark (DK)","25.02.2023 00:00 - 25.02.2023 01:00 (CET/CEST)","561","n/e","n/e","235","581","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","110","2031","2832"
"Denmark (DK)","25.02.2023 01:00 - 25.02.2023 02:00 (CET/CEST)","616","n/e","n/e","255","484","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","119","2065","2734"
"Denmark (DK)","25.02.2023 02:00 - 25.02.2023 03:00 (CET/CEST)","455","n/e","n/e","235","465","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","120","2052","2738"
"Denmark (DK)","25.02.2023 03:00 - 25.02.2023 04:00 (CET/CEST)","461","n/e","n/e","230","440","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","120","2049","2805"
"Denmark (DK)","25.02.2023 04:00 - 25.02.2023 05:00 (CET/CEST)","498","n/e","n/e","233","453","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","120","2051","2796"
"Denmark (DK)","25.02.2023 05:00 - 25.02.2023 06:00 (CET/CEST)","547","n/e","n/e","238","470","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","119","2063","2758"
"Denmark (DK)","25.02.2023 06:00 - 25.02.2023 07:00 (CET/CEST)","515","n/e","n/e","230","452","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","120","2059","2795"
"Denmark (DK)","25.02.2023 07:00 - 25.02.2023 08:00 (CET/CEST)","524","n/e","n/e","244","528","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","119","2065","2640"
"Denmark (DK)","25.02.2023 08:00 - 25.02.2023 09:00 (CET/CEST)","640","n/e","n/e","250","549","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","111","2066","2477"
"Denmark (DK)","25.02.2023 09:00 - 25.02.2023 10:00 (CET/CEST)","581","n/e","n/e","242","495","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","503","117","2072","2681"
"Denmark (DK)","25.02.2023 10:00 - 25.02.2023 11:00 (CET/CEST)","546","n/e","n/e","222","397","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","859","119","2082","3122"
"Denmark (DK)","25.02.2023 11:00 - 25.02.2023 12:00 (CET/CEST)","582","n/e","n/e","220","372","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1052","120","2028","3320"
"Denmark (DK)","25.02.2023 12:00 - 25.02.2023 13:00 (CET/CEST)","550","n/e","n/e","193","317","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1114","104","1931","3321"
"Denmark (DK)","25.02.2023 13:00 - 25.02.2023 14:00 (CET/CEST)","493","n/e","n/e","172","303","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","951","102","1984","3106"
"Denmark (DK)","25.02.2023 14:00 - 25.02.2023 15:00 (CET/CEST)","520","n/e","n/e","151","387","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","783","102","1919","3192"
"Denmark (DK)","25.02.2023 15:00 - 25.02.2023 16:00 (CET/CEST)","546","n/e","n/e","157","446","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","569","106","1971","3129"
"Denmark (DK)","25.02.2023 16:00 - 25.02.2023 17:00 (CET/CEST)","618","n/e","n/e","243","436","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","279","107","1980","2940"
"Denmark (DK)","25.02.2023 17:00 - 25.02.2023 18:00 (CET/CEST)","664","n/e","n/e","270","413","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","51","105","1956","2539"
"Denmark (DK)","25.02.2023 18:00 - 25.02.2023 19:00 (CET/CEST)","767","n/e","n/e","329","453","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","109","1971","2183"
"Denmark (DK)","25.02.2023 19:00 - 25.02.2023 20:00 (CET/CEST)","742","n/e","n/e","333","475","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","116","1988","1939"
"Denmark (DK)","25.02.2023 20:00 - 25.02.2023 21:00 (CET/CEST)","694","n/e","n/e","336","415","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","105","1934","1760"
"Denmark (DK)","25.02.2023 21:00 - 25.02.2023 22:00 (CET/CEST)","649","n/e","n/e","327","425","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","105","1920","1654"
"Denmark (DK)","25.02.2023 22:00 - 25.02.2023 23:00 (CET/CEST)","605","n/e","n/e","316","404","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","111","1806","1502"
"Denmark (DK)","25.02.2023 23:00 - 26.02.2023 00:00 (CET/CEST)","594","n/e","n/e","308","412","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","113","1649","1354"
"Denmark (DK)","26.02.2023 00:00 - 26.02.2023 01:00 (CET/CEST)","584","n/e","n/e","217","531","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","123","1432","1069"
"Denmark (DK)","26.02.2023 01:00 - 26.02.2023 02:00 (CET/CEST)","714","n/e","n/e","214","519","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","116","1295","1122"
"Denmark (DK)","26.02.2023 02:00 - 26.02.2023 03:00 (CET/CEST)","789","n/e","n/e","334","540","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","125","1138","1095"
"Denmark (DK)","26.02.2023 03:00 - 26.02.2023 04:00 (CET/CEST)","744","n/e","n/e","307","492","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","119","1169","1201"
"Denmark (DK)","26.02.2023 04:00 - 26.02.2023 05:00 (CET/CEST)","787","n/e","n/e","293","533","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","114","1127","1188"
"Denmark (DK)","26.02.2023 05:00 - 26.02.2023 06:00 (CET/CEST)","748","n/e","n/e","346","495","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1140","1055"
"Denmark (DK)","26.02.2023 06:00 - 26.02.2023 07:00 (CET/CEST)","679","n/e","n/e","284","402","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1145","991"
"Denmark (DK)","26.02.2023 07:00 - 26.02.2023 08:00 (CET/CEST)","697","n/e","n/e","247","400","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","129","1168","897"
"Denmark (DK)","26.02.2023 08:00 - 26.02.2023 09:00 (CET/CEST)","718","n/e","n/e","275","418","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","273","129","1076","804"
"Denmark (DK)","26.02.2023 09:00 - 26.02.2023 10:00 (CET/CEST)","634","n/e","n/e","262","425","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","665","128","973","753"
"Denmark (DK)","26.02.2023 10:00 - 26.02.2023 11:00 (CET/CEST)","693","n/e","n/e","259","399","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1083","129","869","962"
"Denmark (DK)","26.02.2023 11:00 - 26.02.2023 12:00 (CET/CEST)","706","n/e","n/e","257","315","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1259","126","682","1376"
"Denmark (DK)","26.02.2023 12:00 - 26.02.2023 13:00 (CET/CEST)","687","n/e","n/e","236","319","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1243","127","636","1407"
"Denmark (DK)","26.02.2023 13:00 - 26.02.2023 14:00 (CET/CEST)","603","n/e","n/e","219","323","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1259","115","664","1152"
"Denmark (DK)","26.02.2023 14:00 - 26.02.2023 15:00 (CET/CEST)","640","n/e","n/e","217","329","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1076","103","618","960"
"Denmark (DK)","26.02.2023 15:00 - 26.02.2023 16:00 (CET/CEST)","642","n/e","n/e","227","410","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","770","124","623","897"
"Denmark (DK)","26.02.2023 16:00 - 26.02.2023 17:00 (CET/CEST)","675","n/e","n/e","268","490","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","335","131","673","741"
"Denmark (DK)","26.02.2023 17:00 - 26.02.2023 18:00 (CET/CEST)","764","n/e","n/e","378","797","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","135","820","581"
"Denmark (DK)","26.02.2023 18:00 - 26.02.2023 19:00 (CET/CEST)","784","n/e","n/e","516","996","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","158","817","571"
"Denmark (DK)","26.02.2023 19:00 - 26.02.2023 20:00 (CET/CEST)","871","n/e","n/e","547","959","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","160","739","626"
"Denmark (DK)","26.02.2023 20:00 - 26.02.2023 21:00 (CET/CEST)","867","n/e","n/e","565","900","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","160","603","678"
"Denmark (DK)","26.02.2023 21:00 - 26.02.2023 22:00 (CET/CEST)","839","n/e","n/e","547","881","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","161","555","685"
"Denmark (DK)","26.02.2023 22:00 - 26.02.2023 23:00 (CET/CEST)","839","n/e","n/e","538","853","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","162","339","637"
"Denmark (DK)","26.02.2023 23:00 - 27.02.2023 00:00 (CET/CEST)","841","n/e","n/e","517","789","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","159","208","550"
"Denmark (DK)","27.02.2023 00:00 - 27.02.2023 01:00 (CET/CEST)","808","n/e","n/e","351","651","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","198","462"
"Denmark (DK)","27.02.2023 01:00 - 27.02.2023 02:00 (CET/CEST)","787","n/e","n/e","344","773","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","118","268"
"Denmark (DK)","27.02.2023 02:00 - 27.02.2023 03:00 (CET/CEST)","839","n/e","n/e","456","846","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","81","217"
"Denmark (DK)","27.02.2023 03:00 - 27.02.2023 04:00 (CET/CEST)","845","n/e","n/e","399","703","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","135","91","203"
"Denmark (DK)","27.02.2023 04:00 - 27.02.2023 05:00 (CET/CEST)","770","n/e","n/e","331","600","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","135","95","229"
"Denmark (DK)","27.02.2023 05:00 - 27.02.2023 06:00 (CET/CEST)","801","n/e","n/e","383","773","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","133","70","250"
"Denmark (DK)","27.02.2023 06:00 - 27.02.2023 07:00 (CET/CEST)","824","n/e","n/e","517","906","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","136","61","248"
"Denmark (DK)","27.02.2023 07:00 - 27.02.2023 08:00 (CET/CEST)","884","n/e","n/e","611","1002","59","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","137","49","188"
"Denmark (DK)","27.02.2023 08:00 - 27.02.2023 09:00 (CET/CEST)","903","n/e","n/e","641","993","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","236","137","77","153"
"Denmark (DK)","27.02.2023 09:00 - 27.02.2023 10:00 (CET/CEST)","847","n/e","n/e","570","672","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","581","135","59","130"
"Denmark (DK)","27.02.2023 10:00 - 27.02.2023 11:00 (CET/CEST)","857","n/e","n/e","544","594","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","861","133","65","108"
"Denmark (DK)","27.02.2023 11:00 - 27.02.2023 12:00 (CET/CEST)","843","n/e","n/e","525","470","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1066","134","85","101"
"Denmark (DK)","27.02.2023 12:00 - 27.02.2023 13:00 (CET/CEST)","715","n/e","n/e","513","518","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1273","133","72","139"
"Denmark (DK)","27.02.2023 13:00 - 27.02.2023 14:00 (CET/CEST)","671","n/e","n/e","509","537","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1146","134","62","184"
"Denmark (DK)","27.02.2023 14:00 - 27.02.2023 15:00 (CET/CEST)","837","n/e","n/e","595","686","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","869","136","39","183"
"Denmark (DK)","27.02.2023 15:00 - 27.02.2023 16:00 (CET/CEST)","974","n/e","n/e","738","675","78","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","626","147","74","175"
"Denmark (DK)","27.02.2023 16:00 - 27.02.2023 17:00 (CET/CEST)","884","n/e","n/e","640","756","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","301","140","54","161"
"Denmark (DK)","27.02.2023 17:00 - 27.02.2023 18:00 (CET/CEST)","905","n/e","n/e","634","742","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","53","160","69","164"
"Denmark (DK)","27.02.2023 18:00 - 27.02.2023 19:00 (CET/CEST)","942","n/e","n/e","641","855","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","159","75","251"
"Denmark (DK)","27.02.2023 19:00 - 27.02.2023 20:00 (CET/CEST)","958","n/e","n/e","642","975","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","158","77","295"
"Denmark (DK)","27.02.2023 20:00 - 27.02.2023 21:00 (CET/CEST)","935","n/e","n/e","639","908","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","160","101","266"
"Denmark (DK)","27.02.2023 21:00 - 27.02.2023 22:00 (CET/CEST)","862","n/e","n/e","611","797","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","137","101","218"
"Denmark (DK)","27.02.2023 22:00 - 27.02.2023 23:00 (CET/CEST)","842","n/e","n/e","499","740","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","83","192"
"Denmark (DK)","27.02.2023 23:00 - 28.02.2023 00:00 (CET/CEST)","854","n/e","n/e","441","645","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","29","179"
"Denmark (DK)","28.02.2023 00:00 - 28.02.2023 01:00 (CET/CEST)","852","n/e","n/e","361","629","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","133","37","143"
"Denmark (DK)","28.02.2023 01:00 - 28.02.2023 02:00 (CET/CEST)","852","n/e","n/e","336","633","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","44","110"
"Denmark (DK)","28.02.2023 02:00 - 28.02.2023 03:00 (CET/CEST)","844","n/e","n/e","299","630","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","69","106"
"Denmark (DK)","28.02.2023 03:00 - 28.02.2023 04:00 (CET/CEST)","854","n/e","n/e","307","630","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","68","124"
"Denmark (DK)","28.02.2023 04:00 - 28.02.2023 05:00 (CET/CEST)","855","n/e","n/e","306","642","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","65","141"
"Denmark (DK)","28.02.2023 05:00 - 28.02.2023 06:00 (CET/CEST)","846","n/e","n/e","325","700","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","131","60","161"
"Denmark (DK)","28.02.2023 06:00 - 28.02.2023 07:00 (CET/CEST)","875","n/e","n/e","452","821","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","151","48","162"
"Denmark (DK)","28.02.2023 07:00 - 28.02.2023 08:00 (CET/CEST)","878","n/e","n/e","598","836","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","165","41","157"
"Denmark (DK)","28.02.2023 08:00 - 28.02.2023 09:00 (CET/CEST)","862","n/e","n/e","651","936","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","283","162","37","128"
"Denmark (DK)","28.02.2023 09:00 - 28.02.2023 10:00 (CET/CEST)","817","n/e","n/e","627","795","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","654","159","46","94"
"Denmark (DK)","28.02.2023 10:00 - 28.02.2023 11:00 (CET/CEST)","752","n/e","n/e","535","618","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","967","131","43","71"
"Denmark (DK)","28.02.2023 11:00 - 28.02.2023 12:00 (CET/CEST)","784","n/e","n/e","478","644","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1133","128","34","66"
"Denmark (DK)","28.02.2023 12:00 - 28.02.2023 13:00 (CET/CEST)","728","n/e","n/e","462","656","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1224","127","23","74"
"Denmark (DK)","28.02.2023 13:00 - 28.02.2023 14:00 (CET/CEST)","783","n/e","n/e","461","668","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1260","131","30","82"
"Denmark (DK)","28.02.2023 14:00 - 28.02.2023 15:00 (CET/CEST)","804","n/e","n/e","450","639","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1106","134","59","86"
"Denmark (DK)","28.02.2023 15:00 - 28.02.2023 16:00 (CET/CEST)","821","n/e","n/e","477","682","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","782","134","59","91"
"Denmark (DK)","28.02.2023 16:00 - 28.02.2023 17:00 (CET/CEST)","738","n/e","n/e","558","861","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","385","139","84","95"
"Denmark (DK)","28.02.2023 17:00 - 28.02.2023 18:00 (CET/CEST)","836","n/e","n/e","580","895","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","63","139","96","102"
"Denmark (DK)","28.02.2023 18:00 - 28.02.2023 19:00 (CET/CEST)","972","n/e","n/e","606","1010","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","142","65","117"
"Denmark (DK)","28.02.2023 19:00 - 28.02.2023 20:00 (CET/CEST)","958","n/e","n/e","631","1017","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","137","134","112"
"Denmark (DK)","28.02.2023 20:00 - 28.02.2023 21:00 (CET/CEST)","903","n/e","n/e","561","851","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","138","155","124"
"Denmark (DK)","28.02.2023 21:00 - 28.02.2023 22:00 (CET/CEST)","865","n/e","n/e","507","680","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","138","157","138"
"Denmark (DK)","28.02.2023 22:00 - 28.02.2023 23:00 (CET/CEST)","900","n/e","n/e","381","754","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","135","154","126"
"Denmark (DK)","28.02.2023 23:00 - 01.03.2023 00:00 (CET/CEST)","874","n/e","n/e","344","720","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","129","103"
"Denmark (DK)","01.03.2023 00:00 - 01.03.2023 01:00 (CET/CEST)","879","n/e","n/e","291","623","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","97","101"
"Denmark (DK)","01.03.2023 01:00 - 01.03.2023 02:00 (CET/CEST)","895","n/e","n/e","337","680","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","118","91","77"
"Denmark (DK)","01.03.2023 02:00 - 01.03.2023 03:00 (CET/CEST)","1010","n/e","n/e","487","814","82","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","157","49","75"
"Denmark (DK)","01.03.2023 03:00 - 01.03.2023 04:00 (CET/CEST)","996","n/e","n/e","389","687","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","43","82"
"Denmark (DK)","01.03.2023 04:00 - 01.03.2023 05:00 (CET/CEST)","991","n/e","n/e","380","724","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","23","81"
"Denmark (DK)","01.03.2023 05:00 - 01.03.2023 06:00 (CET/CEST)","993","n/e","n/e","508","804","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","160","42","78"
"Denmark (DK)","01.03.2023 06:00 - 01.03.2023 07:00 (CET/CEST)","999","n/e","n/e","592","911","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","161","43","70"
"Denmark (DK)","01.03.2023 07:00 - 01.03.2023 08:00 (CET/CEST)","1041","n/e","n/e","665","1016","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","137","52","72"
"Denmark (DK)","01.03.2023 08:00 - 01.03.2023 09:00 (CET/CEST)","959","n/e","n/e","629","1011","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","161","134","49","87"
