"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","05.01.2024 18:00 - 05.01.2024 19:00 (CET/CEST)","979","n/e","n/e","570","1237","84","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","102","1908","2176"
"Denmark (DK)","05.01.2024 19:00 - 05.01.2024 20:00 (CET/CEST)","908","n/e","n/e","588","1139","87","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","103","1971","2064"
"Denmark (DK)","05.01.2024 20:00 - 05.01.2024 21:00 (CET/CEST)","887","n/e","n/e","585","1112","90","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","102","1964","1983"
"Denmark (DK)","05.01.2024 21:00 - 05.01.2024 22:00 (CET/CEST)","823","n/e","n/e","510","1056","86","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","96","1871","1969"
"Denmark (DK)","05.01.2024 22:00 - 05.01.2024 23:00 (CET/CEST)","769","n/e","n/e","493","1036","84","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","95","1903","1952"
"Denmark (DK)","05.01.2024 23:00 - 06.01.2024 00:00 (CET/CEST)","804","n/e","n/e","474","890","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","95","1903","1911"
"Denmark (DK)","06.01.2024 00:00 - 06.01.2024 01:00 (CET/CEST)","841","n/e","n/e","449","912","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","92","1944","1844"
"Denmark (DK)","06.01.2024 01:00 - 06.01.2024 02:00 (CET/CEST)","839","n/e","n/e","466","849","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","93","1907","1736"
"Denmark (DK)","06.01.2024 02:00 - 06.01.2024 03:00 (CET/CEST)","842","n/e","n/e","455","853","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","93","1890","1729"
"Denmark (DK)","06.01.2024 03:00 - 06.01.2024 04:00 (CET/CEST)","728","n/e","n/e","435","823","71","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","91","1842","1743"
"Denmark (DK)","06.01.2024 04:00 - 06.01.2024 05:00 (CET/CEST)","823","n/e","n/e","434","803","71","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","92","1821","1697"
"Denmark (DK)","06.01.2024 05:00 - 06.01.2024 06:00 (CET/CEST)","832","n/e","n/e","424","805","72","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","92","1803","1716"
"Denmark (DK)","06.01.2024 06:00 - 06.01.2024 07:00 (CET/CEST)","828","n/e","n/e","427","812","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","93","1767","1719"
"Denmark (DK)","06.01.2024 07:00 - 06.01.2024 08:00 (CET/CEST)","824","n/e","n/e","459","948","69","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","89","1789","1582"
"Denmark (DK)","06.01.2024 08:00 - 06.01.2024 09:00 (CET/CEST)","817","n/e","n/e","476","1067","72","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","90","1769","1585"
"Denmark (DK)","06.01.2024 09:00 - 06.01.2024 10:00 (CET/CEST)","785","n/e","n/e","545","1133","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","94","1776","1573"
"Denmark (DK)","06.01.2024 10:00 - 06.01.2024 11:00 (CET/CEST)","821","n/e","n/e","612","1101","88","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","94","1723","1459"
"Denmark (DK)","06.01.2024 11:00 - 06.01.2024 12:00 (CET/CEST)","829","n/e","n/e","604","1186","86","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","274","94","1643","1338"
"Denmark (DK)","06.01.2024 12:00 - 06.01.2024 13:00 (CET/CEST)","821","n/e","n/e","581","1169","82","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","354","94","1630","1207"
"Denmark (DK)","06.01.2024 13:00 - 06.01.2024 14:00 (CET/CEST)","823","n/e","n/e","563","1054","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","341","92","1608","1159"
"Denmark (DK)","06.01.2024 14:00 - 06.01.2024 15:00 (CET/CEST)","822","n/e","n/e","543","1032","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","206","90","1555","1164"
"Denmark (DK)","06.01.2024 15:00 - 06.01.2024 16:00 (CET/CEST)","827","n/e","n/e","553","1070","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","91","1558","1160"
"Denmark (DK)","06.01.2024 16:00 - 06.01.2024 17:00 (CET/CEST)","830","n/e","n/e","577","1092","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","92","1473","1157"
"Denmark (DK)","06.01.2024 17:00 - 06.01.2024 18:00 (CET/CEST)","827","n/e","n/e","601","1135","83","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","93","1511","1153"
"Denmark (DK)","06.01.2024 18:00 - 06.01.2024 19:00 (CET/CEST)","826","n/e","n/e","598","1162","83","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","82","1478","1116"
"Denmark (DK)","06.01.2024 19:00 - 06.01.2024 20:00 (CET/CEST)","808","n/e","n/e","596","1193","83","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","80","1484","1108"
"Denmark (DK)","06.01.2024 20:00 - 06.01.2024 21:00 (CET/CEST)","796","n/e","n/e","580","1139","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","82","1407","1080"
"Denmark (DK)","06.01.2024 21:00 - 06.01.2024 22:00 (CET/CEST)","726","n/e","n/e","540","1015","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","81","1380","1052"
"Denmark (DK)","06.01.2024 22:00 - 06.01.2024 23:00 (CET/CEST)","736","n/e","n/e","511","1017","78","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","81","1313","1021"
"Denmark (DK)","06.01.2024 23:00 - 07.01.2024 00:00 (CET/CEST)","726","n/e","n/e","495","855","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","79","1270","957"
"Denmark (DK)","07.01.2024 00:00 - 07.01.2024 01:00 (CET/CEST)","782","n/e","n/e","434","813","67","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","77","1157","884"
"Denmark (DK)","07.01.2024 01:00 - 07.01.2024 02:00 (CET/CEST)","791","n/e","n/e","413","801","63","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","76","1044","822"
"Denmark (DK)","07.01.2024 02:00 - 07.01.2024 03:00 (CET/CEST)","799","n/e","n/e","402","809","61","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","75","994","726"
"Denmark (DK)","07.01.2024 03:00 - 07.01.2024 04:00 (CET/CEST)","818","n/e","n/e","395","739","60","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","74","948","645"
"Denmark (DK)","07.01.2024 04:00 - 07.01.2024 05:00 (CET/CEST)","810","n/e","n/e","395","721","60","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","74","833","635"
"Denmark (DK)","07.01.2024 05:00 - 07.01.2024 06:00 (CET/CEST)","818","n/e","n/e","394","698","60","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","73","708","648"
"Denmark (DK)","07.01.2024 06:00 - 07.01.2024 07:00 (CET/CEST)","823","n/e","n/e","400","741","60","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","74","631","635"
"Denmark (DK)","07.01.2024 07:00 - 07.01.2024 08:00 (CET/CEST)","823","n/e","n/e","450","805","69","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","78","666","571"
"Denmark (DK)","07.01.2024 08:00 - 07.01.2024 09:00 (CET/CEST)","818","n/e","n/e","481","892","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","80","657","578"
"Denmark (DK)","07.01.2024 09:00 - 07.01.2024 10:00 (CET/CEST)","823","n/e","n/e","504","907","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","80","669","568"
"Denmark (DK)","07.01.2024 10:00 - 07.01.2024 11:00 (CET/CEST)","825","n/e","n/e","528","939","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","257","80","735","527"
"Denmark (DK)","07.01.2024 11:00 - 07.01.2024 12:00 (CET/CEST)","822","n/e","n/e","528","1109","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","422","79","731","456"
"Denmark (DK)","07.01.2024 12:00 - 07.01.2024 13:00 (CET/CEST)","805","n/e","n/e","510","1095","68","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","441","79","661","473"
"Denmark (DK)","07.01.2024 13:00 - 07.01.2024 14:00 (CET/CEST)","805","n/e","n/e","512","1014","64","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","395","78","711","516"
"Denmark (DK)","07.01.2024 14:00 - 07.01.2024 15:00 (CET/CEST)","781","n/e","n/e","493","1070","65","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","210","78","1009","562"
"Denmark (DK)","07.01.2024 15:00 - 07.01.2024 16:00 (CET/CEST)","814","n/e","n/e","523","1132","68","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","79","1139","549"
"Denmark (DK)","07.01.2024 16:00 - 07.01.2024 17:00 (CET/CEST)","797","n/e","n/e","566","1179","77","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","83","1250","607"
"Denmark (DK)","07.01.2024 17:00 - 07.01.2024 18:00 (CET/CEST)","806","n/e","n/e","584","1236","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","83","1293","813"
"Denmark (DK)","07.01.2024 18:00 - 07.01.2024 19:00 (CET/CEST)","890","n/e","n/e","614","1295","83","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","84","1458","1017"
"Denmark (DK)","07.01.2024 19:00 - 07.01.2024 20:00 (CET/CEST)","870","n/e","n/e","592","1146","82","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","84","1592","1109"
"Denmark (DK)","07.01.2024 20:00 - 07.01.2024 21:00 (CET/CEST)","690","n/e","n/e","564","1097","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","81","1549","1166"
"Denmark (DK)","07.01.2024 21:00 - 07.01.2024 22:00 (CET/CEST)","745","n/e","n/e","553","1106","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","81","1558","1133"
"Denmark (DK)","07.01.2024 22:00 - 07.01.2024 23:00 (CET/CEST)","759","n/e","n/e","485","875","64","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","77","1527","1141"
"Denmark (DK)","07.01.2024 23:00 - 08.01.2024 00:00 (CET/CEST)","752","n/e","n/e","465","738","61","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","76","1433","1231"
"Denmark (DK)","08.01.2024 00:00 - 08.01.2024 01:00 (CET/CEST)","751","n/e","n/e","393","688","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","73","1558","1248"
"Denmark (DK)","08.01.2024 01:00 - 08.01.2024 02:00 (CET/CEST)","753","n/e","n/e","381","681","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","74","1690","1152"
"Denmark (DK)","08.01.2024 02:00 - 08.01.2024 03:00 (CET/CEST)","751","n/e","n/e","372","703","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","71","1568","999"
"Denmark (DK)","08.01.2024 03:00 - 08.01.2024 04:00 (CET/CEST)","752","n/e","n/e","369","676","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","72","1430","961"
"Denmark (DK)","08.01.2024 04:00 - 08.01.2024 05:00 (CET/CEST)","752","n/e","n/e","372","670","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","75","1368","938"
"Denmark (DK)","08.01.2024 05:00 - 08.01.2024 06:00 (CET/CEST)","752","n/e","n/e","381","689","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","75","1339","923"
"Denmark (DK)","08.01.2024 06:00 - 08.01.2024 07:00 (CET/CEST)","755","n/e","n/e","439","750","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","75","1266","925"
"Denmark (DK)","08.01.2024 07:00 - 08.01.2024 08:00 (CET/CEST)","755","n/e","n/e","514","878","65","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","77","1283","872"
"Denmark (DK)","08.01.2024 08:00 - 08.01.2024 09:00 (CET/CEST)","748","n/e","n/e","561","975","197","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","98","1305","785"
"Denmark (DK)","08.01.2024 09:00 - 08.01.2024 10:00 (CET/CEST)","722","n/e","n/e","595","1190","265","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66","100","1102","634"
"Denmark (DK)","08.01.2024 10:00 - 08.01.2024 11:00 (CET/CEST)","685","n/e","n/e","611","1188","160","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","244","88","768","442"
"Denmark (DK)","08.01.2024 11:00 - 08.01.2024 12:00 (CET/CEST)","699","n/e","n/e","583","1117","157","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","410","85","684","385"
"Denmark (DK)","08.01.2024 12:00 - 08.01.2024 13:00 (CET/CEST)","688","n/e","n/e","522","1046","81","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","544","82","627","317"
"Denmark (DK)","08.01.2024 13:00 - 08.01.2024 14:00 (CET/CEST)","691","n/e","n/e","505","1029","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","503","83","569","282"
"Denmark (DK)","08.01.2024 14:00 - 08.01.2024 15:00 (CET/CEST)","691","n/e","n/e","524","1077","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","311","82","465","249"
"Denmark (DK)","08.01.2024 15:00 - 08.01.2024 16:00 (CET/CEST)","686","n/e","n/e","537","1112","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","90","81","399","240"
"Denmark (DK)","08.01.2024 16:00 - 08.01.2024 17:00 (CET/CEST)","730","n/e","n/e","534","1114","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","81","391","256"
"Denmark (DK)","08.01.2024 17:00 - 08.01.2024 18:00 (CET/CEST)","759","n/e","n/e","561","1144","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","79","387","275"
"Denmark (DK)","08.01.2024 18:00 - 08.01.2024 19:00 (CET/CEST)","741","n/e","n/e","562","1144","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","75","405","276"
"Denmark (DK)","08.01.2024 19:00 - 08.01.2024 20:00 (CET/CEST)","805","n/e","n/e","576","1159","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","77","289","233"
"Denmark (DK)","08.01.2024 20:00 - 08.01.2024 21:00 (CET/CEST)","822","n/e","n/e","567","1138","71","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","77","229","209"
"Denmark (DK)","08.01.2024 21:00 - 08.01.2024 22:00 (CET/CEST)","800","n/e","n/e","490","969","60","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","72","173","194"
"Denmark (DK)","08.01.2024 22:00 - 08.01.2024 23:00 (CET/CEST)","806","n/e","n/e","465","915","58","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","71","155","264"
"Denmark (DK)","08.01.2024 23:00 - 09.01.2024 00:00 (CET/CEST)","807","n/e","n/e","463","797","58","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","72","158","335"
"Denmark (DK)","09.01.2024 00:00 - 09.01.2024 01:00 (CET/CEST)","806","n/e","n/e","417","797","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","71","114","372"
"Denmark (DK)","09.01.2024 01:00 - 09.01.2024 02:00 (CET/CEST)","812","n/e","n/e","402","822","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","71","115","409"
"Denmark (DK)","09.01.2024 02:00 - 09.01.2024 03:00 (CET/CEST)","808","n/e","n/e","406","791","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","72","144","424"
"Denmark (DK)","09.01.2024 03:00 - 09.01.2024 04:00 (CET/CEST)","833","n/e","n/e","416","755","58","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","73","144","408"
"Denmark (DK)","09.01.2024 04:00 - 09.01.2024 05:00 (CET/CEST)","839","n/e","n/e","422","767","59","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","74","155","403"
"Denmark (DK)","09.01.2024 05:00 - 09.01.2024 06:00 (CET/CEST)","640","n/e","n/e","438","914","63","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","76","131","424"
"Denmark (DK)","09.01.2024 06:00 - 09.01.2024 07:00 (CET/CEST)","669","n/e","n/e","532","1002","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","81","125","439"
"Denmark (DK)","09.01.2024 07:00 - 09.01.2024 08:00 (CET/CEST)","655","n/e","n/e","580","923","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","83","150","457"
"Denmark (DK)","09.01.2024 08:00 - 09.01.2024 09:00 (CET/CEST)","691","n/e","n/e","602","855","82","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","81","114","445"
"Denmark (DK)","09.01.2024 09:00 - 09.01.2024 10:00 (CET/CEST)","723","n/e","n/e","608","879","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","83","98","351"
"Denmark (DK)","09.01.2024 10:00 - 09.01.2024 11:00 (CET/CEST)","721","n/e","n/e","611","819","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","130","84","109","325"
"Denmark (DK)","09.01.2024 11:00 - 09.01.2024 12:00 (CET/CEST)","733","n/e","n/e","630","897","100","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","232","85","135","313"
"Denmark (DK)","09.01.2024 12:00 - 09.01.2024 13:00 (CET/CEST)","816","n/e","n/e","565","924","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","283","80","173","305"
"Denmark (DK)","09.01.2024 13:00 - 09.01.2024 14:00 (CET/CEST)","876","n/e","n/e","548","975","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","237","81","159","286"
"Denmark (DK)","09.01.2024 14:00 - 09.01.2024 15:00 (CET/CEST)","897","n/e","n/e","544","1103","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","155","81","153","232"
"Denmark (DK)","09.01.2024 15:00 - 09.01.2024 16:00 (CET/CEST)","941","n/e","n/e","573","1127","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","84","177","192"
"Denmark (DK)","09.01.2024 16:00 - 09.01.2024 17:00 (CET/CEST)","945","n/e","n/e","578","1111","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","152","148"
"Denmark (DK)","09.01.2024 17:00 - 09.01.2024 18:00 (CET/CEST)","948","n/e","n/e","590","1101","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","117","95"
"Denmark (DK)","09.01.2024 18:00 - 09.01.2024 19:00 (CET/CEST)","952","n/e","n/e","596","1084","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","75","79"
"Denmark (DK)","09.01.2024 19:00 - 09.01.2024 20:00 (CET/CEST)","959","n/e","n/e","598","1040","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","65","77"
"Denmark (DK)","09.01.2024 20:00 - 09.01.2024 21:00 (CET/CEST)","944","n/e","n/e","583","1072","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","77","65"
"Denmark (DK)","09.01.2024 21:00 - 09.01.2024 22:00 (CET/CEST)","942","n/e","n/e","539","1053","72","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","87","76"
"Denmark (DK)","09.01.2024 22:00 - 09.01.2024 23:00 (CET/CEST)","920","n/e","n/e","504","999","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","89","86","74"
"Denmark (DK)","09.01.2024 23:00 - 10.01.2024 00:00 (CET/CEST)","919","n/e","n/e","507","987","69","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","92","125","59"
"Denmark (DK)","10.01.2024 00:00 - 10.01.2024 01:00 (CET/CEST)","793","n/e","n/e","496","932","68","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","90","109","61"
"Denmark (DK)","10.01.2024 01:00 - 10.01.2024 02:00 (CET/CEST)","797","n/e","n/e","473","845","62","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","129","44"
"Denmark (DK)","10.01.2024 02:00 - 10.01.2024 03:00 (CET/CEST)","809","n/e","n/e","472","815","63","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","77","154","39"
"Denmark (DK)","10.01.2024 03:00 - 10.01.2024 04:00 (CET/CEST)","813","n/e","n/e","473","812","62","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","77","98","36"
"Denmark (DK)","10.01.2024 04:00 - 10.01.2024 05:00 (CET/CEST)","734","n/e","n/e","455","787","61","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","69","34"
"Denmark (DK)","10.01.2024 05:00 - 10.01.2024 06:00 (CET/CEST)","503","n/e","n/e","480","908","65","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","78","67","36"
"Denmark (DK)","10.01.2024 06:00 - 10.01.2024 07:00 (CET/CEST)","498","n/e","n/e","534","1046","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","66","33"
"Denmark (DK)","10.01.2024 07:00 - 10.01.2024 08:00 (CET/CEST)","502","n/e","n/e","591","1059","77","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","84","62","31"
"Denmark (DK)","10.01.2024 08:00 - 10.01.2024 09:00 (CET/CEST)","500","n/e","n/e","629","1159","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","84","63","32"
"Denmark (DK)","10.01.2024 09:00 - 10.01.2024 10:00 (CET/CEST)","502","n/e","n/e","650","1148","96","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","91","72","36"
"Denmark (DK)","10.01.2024 10:00 - 10.01.2024 11:00 (CET/CEST)","495","n/e","n/e","607","1088","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","154","99","73","58"
"Denmark (DK)","10.01.2024 11:00 - 10.01.2024 12:00 (CET/CEST)","505","n/e","n/e","597","1069","72","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","250","100","77","85"
"Denmark (DK)","10.01.2024 12:00 - 10.01.2024 13:00 (CET/CEST)","526","n/e","n/e","585","1083","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286","100","99","101"
"Denmark (DK)","10.01.2024 13:00 - 10.01.2024 14:00 (CET/CEST)","527","n/e","n/e","597","1083","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","262","102","102","95"
"Denmark (DK)","10.01.2024 14:00 - 10.01.2024 15:00 (CET/CEST)","531","n/e","n/e","608","1046","77","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","172","98","101","119"
"Denmark (DK)","10.01.2024 15:00 - 10.01.2024 16:00 (CET/CEST)","495","n/e","n/e","616","1085","78","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","101","114","161"
"Denmark (DK)","10.01.2024 16:00 - 10.01.2024 17:00 (CET/CEST)","562","n/e","n/e","624","1040","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","100","131","247"
